Date,actual_level,fair_level,predicted_change,residual
2019-11-06,51.8825,75.33533784452544,-0.02240407574642257,-23.45283784452544
2019-11-07,51.17,74.8004521104142,-0.5348857341112382,-23.630452110414197
2019-11-08,51.2988,74.33071856579173,-0.4697335446224792,-23.031918565791727
2019-11-13,52.2212,74.58956975403066,0.25885118823894515,-22.36836975403066
2019-11-14,52.4215,74.8416846432737,0.2521148892430293,-22.420184643273693
2019-11-15,51.26,73.73722487734634,-1.104459765927364,-22.477224877346337
2019-11-18,51.2525,73.92096843350542,0.1837435561590945,-22.668468433505424
2019-11-19,52.1425,74.27544470064282,0.3544762671373944,-22.132944700642824
2019-11-20,52.7699,74.88739410613758,0.6119494054947555,-22.117494106137578
2019-11-21,52.8913,75.12441347715632,0.23701937101875234,-22.233113477156323
2019-11-22,51.4613,74.73131227850993,-0.39310119864638937,-23.27001227850993
2019-11-25,50.0275,73.89506012690697,-0.8362521516029662,-23.867560126906966
2019-11-26,49.19,73.70591715754813,-0.1891429693588463,-24.51591715754813
2019-11-27,49.565,73.24574969817778,-0.4601674593703529,-23.680749698177777
2019-12-02,51.5457,74.79074655614528,1.5449968579675029,-23.245046556145283
2019-12-03,52.1922,76.25941115556162,1.468664599416355,-24.067211155561623
2019-12-04,50.395,75.10134312145091,-1.1580680341107175,-24.706343121450907
2019-12-05,50.4626,74.8060813814881,-0.29526173996281696,-24.343481381488097
2019-12-06,49.205,73.50588197043393,-1.3001994110541555,-24.300881970433934
2019-12-09,50.1826,74.60251960100635,1.096637630572403,-24.41991960100635
2019-12-10,49.875,74.64501888850614,0.04249928749979532,-24.770018888506144
2019-12-11,49.1749,74.39481963780698,-0.2501992506991589,-25.219919637806974
